Entry,USVI_118_A,UVI_092_B,UVI_094_B,UVI_096_B,UVI_108_B,UVI_132_B,UVI_092_C,UVI_094_C,UVI_100_C,UVI_102_C,UVI_104_C,UVI_106_C,UVI_108_C,UVI_132_C,UVI_136_C,UVI_138_C,UVI_106_D,Past_d1_A,Past_d2_A,Past_d3_A,Past_d6_A,Past_d7_A,O_d3_B,O_d6_B,O_d7_B,O_d8_B,Pstr_d7_B,M_d1_C,M_d3_C,M_d6_C,O_d1_C,O_d3_C,O_d6_C,O_d7_C,O_d8_C,Past_d1_D
Q5DTL9,39.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.279,263.105,126.452,116.844,2.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5DTY9,0,17,16,44,1,0,0,0,3,6,0,10.347,5,24,5,19,2,0,0,0,0,0,0,0,0,0,0,3,5,0,11,23.626,23,18,31,0
Q5DTZ6,0,0,0,0,0,0,0,0,0,2,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,7,5,3,0
Q5DU05,959.829,831.579,672,1884,18,1,10,4,33,182,71,197,260,145,58,87,61,2399.952,2265.464,986.891,759,312,0,0,0,0,77,121,98,60,22,53,27,40,78,0
Q5DU56,3912.062,915.186,602.294,1452.783,68.985,1486.207,19,20,32,84,39,54,93,111.07,46.163,38,62,12710.364,7737.122,6691.368,9721.171,57502.496,12.412,9.615,0,9.634,301.76,107,67,87,98,178,193,117,223,0
Q5DW34,23,50,14,73,0,0,0,16.097,15.115,65.089,21,39,26,110,41,12,0,50,63,36,5,2,0,0,0,0,8,12.415,40.215,57,31.768,11.277,60.534,16.011,10.887,0
Q5DWG0,0,22,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5DWG1,0,204,197,500.132,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
Q5DWG2,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5DX34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.195,73.854,142.15,50,47,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5E3U5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5E5Y7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5E6F9,0,10,15,38,0,0,2,8,31,213,72,171,243,250,91,70,3,0,0,0,0,0,0,0,0,0,0,125,207,93,33,45,53,38,51,0
Q5E769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5E814,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,47,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5E9A7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5E9B3,0,9,14,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
Q5E9B7,61,11,8,12,0,0,0,0,0,0,0,0,0,2,0,0,6,242,214,61,81,17,0,0,0,0,9,0,0,0,0,0,0,0,0,0
Q5E9D6,0,7,10,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5E9F2,0,44,37,63,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Q5E9H5,3,7,10,22,0,0,0,0,0,0,0,0,2,7,0,0,0,7,23,12,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0
Q5E9M5,3,46,31,35,5,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5E9N5,0,65,48,216,5,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5E9R3,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,6,0,7,0
Q5E9T1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5E9T4,0,0,0,0,0,0,0,0,0,3,0,0,1,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
Q5E9U1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,129,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5E9Y0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5EA24,9.767,10,2,12,0,0,0,0,0,0,0,0,0,6,0,5,1,30.569,63.027,22.85,2,9,0,0,0,0,0,0,5,0,2,3,1,0,1,0
Q5EA37,0,34,15,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
Q5EA41,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5EA50,15,6,4,21,0,0,0,0,2,19,12,0,1,0,0,0,0,88,120,57,24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q5EA65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,45,14,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5EA79,34,0,0,0,0,0,2,2,0,3,0,7,9,2,1,0,2,47,26,53,28,17,0,0,0,0,0,0,0,0,59,93,56,35,66,0
Q5EA95,0,57,38,124.734,2,0,2,1,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,118,200,103,7,13,9,5,16,0
Q5EA97,0,163,115,229,3,0,3,16,1,11,2,8,14,38,15,14,1,0,0,0,0,0,0,0,0,0,36,17,17,37,58,104,84,49,134,0
Q5EAB6,0,16.282,20,81,0,0,0,0,2,3,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5EAD5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5EAD8,0,6,9,10,1,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5EAR5,37,124,117,190,6,1,18,26,0,25,13,20,19,20,6,13,11,176,176,79,61,16,0,0,0,0,9,69,126,86,155,262,417,242,564,0
Q5EAW4,0,40,29,71,6,1,0,0,88,252,149,206,285,3,10,4,18,0,0,0,0,0,0,0,0,0,18,34,77,24,4,0,2,0,4,0
Q5EB14,0,0,0,0,0,0,0,0,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0
Q5EB97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5EBM0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5EG47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5ENN5,2322.526,566,440,1266.999,35,20,147,283.001,152,508.999,346.999,613.001,705.999,2545.996,1610.002,1045,214.001,14640.453,12514.993,4540.5,7029.991,724.543,55,28,52,43,49,610,1121,418,1332,3405,3237,2582,3425.999,0
Q5EXK5,0,0,0,0,0,0,0,0,0,1,0,0,1,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Q5EY89,177.903,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,753.618,481.807,199.435,405.397,26.947,0,0,0,0,11.189,0,0,0,0,0,0,0,0,0
Q5F310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5F361,0,11,22,41,0,0,0,0,0,0,0,5,0,14,1,4,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
Q5F364,21,20,36,96,1,0,0,0,26,47,37,58,53,39,9,13,3.187,37,66,24,50,18,0,0,0,0,4,50,92,45,6,6,2,3,4,0
Q5F371,0,7,5,8,0,0,1,0,1,3,0,6,3,9,0,7,0,0,0,0,0,0,0,0,0,0,5,50,59,89,11,19,10,4,21,0
Q5F389,42,123,77,182,1,0,18,17,53,240,40,165.003,265,71,55,27,7,128,135,30,37,10,0,0,0,0,24,132,159,128,163,376,211,130,277,0
Q5F3A6,3,18,6,9,0,0,0,0,0,0,0,0,5,5,0,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
Q5F3D7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,31,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5F3G7,0,0,0,0,0,0,0,0,3,3,0,2,1,4,6,8,0,0,0,0,0,0,0,0,0,0,0,5,2,3,3,0,0,0,1,0
Q5F3I0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5F3L4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,152,70,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5F3T7,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5F3T9,179,0,0,0,0,0,176.432,192.064,430.491,1559.709,674.188,1331.686,1585.375,1679.004,716.914,577.084,0,457.976,350.514,154,267.967,32,0,0,0,0,0,1716.426,2542.92,1908.497,1935.666,2939.892,3268.737,2238.703,2780.55,0
Q5F3U9,0,0,0,0,0,0,1,0,4,9,4,2,3,87,37,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5F3X0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,2,0,10,4,0
Q5F3X4,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,603,564,267,205,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5F3Z5,0,66,34,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
Q5F3Z7,0,53,17,79,0,0,4,4,7,27,13,34,23,27,6,15,0,0,0,0,0,0,0,0,0,0,8,19,18,28,47,93,39.998,20,60,0
Q5F413,0,100,71,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
Q5F418,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,63,41,23,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5F457,0,84.998,77,166,4,0,1,3,1,6,4,8,8,38,23,31,2,0,0,0,0,0,0,0,0,0,16,17,17,13,20,58,38,26,33,0
Q5F478,87.867,133,132,266.893,2,0,37,77,145,525.873,215,432,605,356,177,145,33.5,275,325.055,141,82.982,52.635,0,0,0,0,18,468,541,472,501,823,854,493,1018,0
Q5F485,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5F495,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,34,8,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5F4C4,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,4,6,0,0,0,0,0,0,0,0,0,0,82,80,94,0,0,13,0,0,0
Q5F4K8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5F7G0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5F7K9,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,120,70,34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5FB93,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q5FGQ8,0,7,3,5,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,19,13,6,0,0,0,0,0,0
Q5FGZ9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,52,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5FJT2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,111,37,89,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5FNY6,0,25,28,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5FPL0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,829,224,327,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5FPX9,4,18,13,10,0,0,0,0,0,2,9,1,5,8,2,3,4,9,9,0,0,0,0,0,0,0,9,4,0,3,0,2,0,0,5,0
Q5FQK0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5FTY3,14,40,28,44,0,0,0,0,0,0,0,2,0,0,0,0,0,90,56,26,11,20,0,0,0,0,16,0,0,0,0,0,0,0,0,0
Q5FV41,116,25,17,40,1,0,0,0,0,0,0,0,0,32,18,7,8,99.965,117.691,56,21,9,0,0,0,0,10,0,0,0,0,0,0,0,1,0
Q5FVJ8,0,10,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5FVN8,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0
Q5FVR4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5FW17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5FW42,0,0,0,0,0,0,0,0,3,7,13,3,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5FWF4,35,81,65,109,0,0,0,13,0,7,3,12,4,5,14,13,7,100,115,78,4,13,0,0,0,0,10,15,8,0,39,51,39,40,85,0
Q5FWI3,0,50,45,121,1,0,0,0,0,0,0,1,0,20,7,6,8,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,0,0,0,0
Q5FWL4,51,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,114,132,74,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5FWL7,21,36,14,48,0,0,14,20,28,106,36,94,131,98,47,14,0,79,150,35,20,9,0,0,0,0,0,46,150,80,156,359,312,130,421,0
Q5FWM8,9,56,28,103,1,0,10,8,9,56,36,54,41,108,49,28,6,19,51,17,0,6,0,0,0,0,18,486,582,536,63,152,103,86,141,0
Q5FWN8,382.695,103,65,177,7,0,1,1,42,86,64,86,113,6,2,1,10,1997.258,1697.522,557.927,1747.052,89.942,0,0,0,0,7,0,0,0,25,21,29,21,17,0
Q5FWP4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5FWQ6,0,8,7,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5FWT1,21,30,20,62,2,0,4,1,0,0,8,3,2,3,0,4,0,107,114,60,12,7,0,0,0,0,0,0,1,2,2,10,2,7,3,0
Q5FWU8,18,126,96,145,2,0,4,5,3,26,11,16,32,4,0,1,3,94,108,86,8,8,0,0,0,0,36,7,8,15,83,116,120,75,163,0
Q5FWY4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5FYB0,0,23,14,115,4,1,0,0,0,0,0,11,0,0,3,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
Q5FYB1,0,0,0,0,0,0,28,16,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5G1S8,9,30,9,46,0,0,43,43,0,9,0,0,5,0,0,0,1,85,56,15,9,5,0,0,0,0,0,0,0,4,14.885,0,0,0,0,0
Q5G265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5G266,0,35,31,53,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
Q5G872,0,0,0,0,0,0,0,0,3,0,1,6,0,5,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0
Q5GF25,0,7.762,1,14,0,0,0,0,4,19,5,7,2,56,21,36,0,0,0,0,0,0,0,0,0,0,0,7,17,0,3,6,0,1,4,0
Q5GI04,0,54,23,48,1,0,0,0,0,0,1,0,1,54,14,19,0,0,0,2.16,0,0,0,0,0,0,13,0,8,1,0,0,0,0,0,0
Q5GIG6,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,581,587,252,306,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5GKZ7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5GLZ8,106,108.205,117.446,290.902,2,0,0,0,13,35,22,13,39,9,5,3,1,206,319,128,19,48,0,0,0,0,30,0,0,0,0,0,0,0,0,0
Q5GTE5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5GWR8,0,23,20,65,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Q5H6Q3,0,0,0,0,0,0,0,0,0,3,0,1,1,85,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q5H879,9,60,29,61,0,0,0,0,0,8,0,4,1,9,2,0,0,2,11.641,0,4,14.359,0,0,0,0,11,0,0,1,0,1,0,0,10,0
Q5H8A6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5H8C4,3,0,0,0,0,0,5,2,1,3,3,2,0,6,0,5,1,16,18,20,0,3,0,0,0,0,0,0,0,0,5,7,14,8,30.001,0
Q5H9R7,0,53,64,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Q5HDB2,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,768,168,639,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5HHX4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5HLD8,0,13,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5HNW7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5HQM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5HRH0,0,68,44,119,0,1,12,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
Q5HTK3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,50,33,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5HYA8,38,23,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,89,127,34,42,21,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Q5HZD4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25,17,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5HZE0,0,0,0,0,0,0,1,4,0,1,0,1,1,30,13,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,33,26,32,53,23,0
Q5HZF2,0,20,7,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
Q5HZH7,0,23,24,58,1,0,0,0,13,28,14,15,38,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0
Q5HZQ9,0,0,0,0,0,0,1,2,5,6,1,2,7,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,11,41,0
Q5HZV9,50,0,0,0,0,0,15,43,56,82,64,112,172,74,33,24,0,88,132,45,10,8,0,0,0,0,0,234,323,205,328,585,406,386,413,0
Q5I012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5I085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5I0D7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5I0E6,0,24,15,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
Q5I0E9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5I0H9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,46,44,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5I0I8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.03,44,11,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5I0K7,0,0,0,0,0,0,0,0,0,1,3,1,0,9,10,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,3,0
Q5I396,0,55,63,109,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
Q5I6B8,0,24,17,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Q5I7T1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5IFN2,93,135,117,279.97,6,0,0,1,3,15,10,61,9,14,8,13,5,311,197,58,138,32,0,0,0,0,10.022,4,0,1,5,18,0,2,4,0
Q5IGR8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5IH13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5IH14,0,27,36,66,0,0,0,0,0,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Q5IRJ6,0,0,0,0,0,0,0,0,0,0,0,1,2,33,9,6,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,3,0,0,2,0
Q5IS41,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,749,422,386,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5IS45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.001,4.52,11.006,1.268,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5ISE2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,151,41,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5J1R3,133.925,45,41,70,0,0,0,0,0,0,0,0,0,0,0,0,0,643.53,705.792,260.061,391.916,45,0,0,0,0,11,0,0,0,0,0,0,0,0,0
Q5J316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5J4W4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
Q5JDB6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5JEZ2,0,20,11,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
Q5JFG9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5JG47,10,106,76,161,3,0,0,3,1,2,1,15,0,4,6,1,0,14,18,8,0,5,0,0,0,0,7,0,4,0,4,3,4,0,4,0
Q5JGE1,62,67,42,104,7,0,0,0,0,0,0,0,0,0,0,0,0,203,179,99,126,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5JGK6,0,143,120,259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
Q5JGN1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5JGN3,0,43,36,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
Q5JH51,0,0,0,0,0,0,21,67,84,316,125.21,277,405,289,163,93,37,0,0,0,0,0,0,0,0,0,0,405,635.999,460,394,650,904,568,870.001,0
Q5JI16,73,0,0,0,0,0,25,65,0,1,0,0,0,62,30,16,0,510,473,132,178,46,0,0,0,0,0,21,56,45,799,1791,991,1234,1157,0
Q5JJV0,0,0,0,0,0,0,2,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,21,5,35,0
Q5JJY4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Q5JK68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
